School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Penney,15.83,11.61,27.43,1,1,1
Valle Catholic,14.61,5.92,20.53,2,3,2
Hayti,9.25,4.96,14.21,3,4,3
Lincoln,8.69,1.39,10.08,4,9,4
Marceline,0.12,4.45,4.56,7,5,5
Monroe City,-2.42,2.47,0.05,8,7,6
East Buchanan,-4.23,1.66,-2.57,11,8,7
Skyline,6.2,-9.34,-3.14,5,19,8
South Shelby,-4.31,-3.15,-7.46,12,12,9
Ash Grove,-13.96,6.42,-7.54,34,2,10
Thayer,-11.04,3.0,-8.04,21,6,11
Plattsburg,-8.21,-0.84,-9.05,16,11,12
Wellington-Napoleon,-2.61,-7.42,-10.03,9,14,13
Gallatin,-12.04,-0.17,-12.21,27,10,14
Mid-Buchanan,-3.76,-9.21,-12.97,10,18,15
Portageville,-4.81,-10.18,-14.99,13,24,16
Mark Twain,-7.24,-10.17,-17.42,14,23,17
Putnam County,-7.77,-10.2,-17.97,15,25,18
Westran,-9.71,-8.83,-18.54,19,15,19
Scotland County,-12.54,-6.16,-18.7,29,13,20
Midway,-9.25,-9.9,-19.14,17,22,21
Sarcoxie,-9.44,-10.31,-19.75,18,26,22
Knox County,-10.6,-9.41,-20.01,20,20,23
Pierce City,-11.51,-8.95,-20.46,24,16,24
Polo,3.14,-24.85,-21.71,6,51,25
Fayette,-12.04,-11.64,-23.68,28,28,26
Lockwood with Golden City,-11.34,-13.11,-24.45,23,30,27
St. Vincent,-12.04,-14.09,-26.12,26,34,28
Crest Ridge,-12.58,-13.65,-26.23,30,32,29
Scott City,-11.76,-14.98,-26.74,25,36,30
Appleton City with Montrose,-11.3,-16.26,-27.56,22,39,31
North Platte,-13.42,-14.94,-28.36,32,35,32
Cabool,-15.72,-13.99,-29.71,35,33,33
Archie,-18.72,-11.27,-29.99,38,27,34
Drexel with Miami (Amoret),-13.62,-16.42,-30.04,33,40,35
Adrian,-22.79,-9.09,-31.87,42,17,36
Princeton with Mercer,-12.94,-19.65,-32.59,31,43,37
West Platte,-17.38,-15.43,-32.81,37,37,38
Marionville,-19.56,-13.28,-32.84,39,31,39
Jasper,-23.24,-12.14,-35.39,45,29,40
Milan,-28.11,-9.44,-37.55,55,21,41
Sweet Springs with Malta Bend,-24.73,-15.86,-40.6,49,38,42
Windsor,-24.8,-17.14,-41.94,50,42,43
Salisbury,-25.71,-16.92,-42.64,51,41,44
Paris,-22.98,-19.94,-42.92,44,44,45
Tipton,-21.92,-21.26,-43.18,40,45,46
Chaffee,-15.91,-28.01,-43.92,36,54,47
Rich Hill with Hume,-22.81,-23.37,-46.18,43,47,48
Schuyler County,-23.64,-22.8,-46.44,46,46,49
Liberal with Bronaugh,-24.07,-24.24,-48.31,47,49,50
Santa Fe,-24.49,-26.49,-50.98,48,52,51
South Harrison,-31.19,-24.43,-55.62,57,50,52
Osceola,-32.02,-23.64,-55.66,58,48,53
Harrisburg,-26.32,-33.39,-59.72,52,55,54
Orrick,-22.08,-38.57,-60.65,41,60,55
Louisiana,-27.64,-34.95,-62.59,53,56,56
Pleasant Hope,-27.87,-35.17,-63.03,54,57,57
Crystal City,-39.46,-26.72,-66.19,61,53,58
Lone Jack,-28.4,-38.23,-66.63,56,59,59
Concordia,-36.4,-35.7,-72.1,59,58,60
Slater,-37.44,-46.38,-83.82,60,61,61
