School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Kearney,20.16,21.48,41.64,2,3,1
Platte County,27.87,11.31,39.18,1,14,2
Parkway North,14.83,23.98,38.82,6,1,3
Ladue Horton Watkins,19.36,18.58,37.94,3,7,4
Webb City,16.01,20.83,36.84,5,4,5
Carl Junction,13.37,19.59,32.96,10,5,6
Harrisonville,13.05,19.45,32.5,12,6,7
Parkway Central,13.22,14.19,27.42,11,11,8
Hannibal,14.01,12.16,26.17,9,12,9
Helias Catholic,16.99,8.23,25.22,4,18,10
Central (Cape Girardeau),14.3,10.22,24.52,8,15,11
Parkway West,7.3,15.63,22.92,22,9,12
Smithville,-1.48,21.51,20.03,38,2,13
Raytown South,4.22,14.67,18.88,27,10,14
Bolivar,14.42,4.27,18.7,7,25,15
Camdenton,11.16,7.0,18.15,15,21,16
Grain Valley,1.56,16.04,17.59,29,8,17
Sikeston,9.18,7.61,16.79,18,19,18
Farmington,10.4,6.24,16.64,16,23,19
Lafayette (St. Joseph),9.43,7.06,16.49,17,20,20
Excelsior Springs,8.64,6.62,15.25,20,22,21
MICDS,5.35,9.87,15.21,25,16,22
St. Dominic,2.3,11.89,14.19,28,13,23
West Plains,11.46,0.21,11.67,14,35,24
Hillsboro,12.03,-1.73,10.3,13,40,25
Grandview,1.1,8.42,9.52,31,17,26
Benton,6.57,2.58,9.15,23,29,27
Warrenton,1.16,3.16,4.33,30,27,28
Gateway,-1.96,5.35,3.39,40,24,29
Hillcrest,5.22,-2.7,2.52,26,45,30
St. Francis Borgia,-2.21,3.43,1.22,42,26,31
Moberly,1.01,-0.62,0.39,32,38,32
Savannah,-3.13,2.27,-0.86,43,32,33
North County,0.81,-1.81,-1.0,33,42,34
St. Clair,5.35,-6.75,-1.4,24,49,35
Riverview Gardens,-1.85,0.25,-1.6,39,34,36
Warrensburg,-1.12,-0.55,-1.67,36,37,37
Westminster Christian Academy,-3.4,1.05,-2.35,44,33,38
Ft. Zumwalt East,8.45,-11.02,-2.57,21,53,39
Rolla,-0.21,-2.38,-2.59,34,43,40
St. Mary's South Side,8.85,-12.44,-3.59,19,54,41
Kirksville,-6.87,2.37,-4.5,49,31,42
Union,-7.87,2.43,-5.44,51,30,43
Winnetonka,-3.91,-1.79,-5.7,45,41,44
McCluer,-9.28,2.89,-6.39,54,28,45
DeSoto with Kingston,-2.15,-4.66,-6.81,41,47,46
Festus,-1.14,-5.7,-6.84,37,48,47
Liberty (Wentzville),-5.84,-1.26,-7.1,48,39,48
Nevada,-7.0,-0.4,-7.4,50,36,49
Clayton,-1.06,-7.39,-8.45,35,50,50
Marshfield,-10.94,-4.19,-15.13,55,46,51
McDonald County,-8.49,-9.92,-18.41,52,52,52
Priory,-16.16,-2.45,-18.61,58,44,53
St. Charles,-4.43,-15.08,-19.51,46,57,54
Perryville,-16.51,-8.02,-24.53,59,51,55
Marshall,-8.92,-18.09,-27.02,53,58,56
University City,-13.24,-14.46,-27.7,57,56,57
Windsor (Imperial),-4.95,-24.38,-29.33,47,62,58
Affton,-16.85,-14.06,-30.91,60,55,59
Pacific,-11.94,-22.16,-34.11,56,61,60
East (Kansas City),-19.62,-19.44,-39.06,61,59,61
Van Horn,-21.61,-22.14,-43.75,62,60,62
Northeast (Kansas City),-30.53,-24.67,-55.2,63,63,63
