School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Southern Boone,6.56,-0.11,6.45,103,161,127
John Burroughs,2.37,3.99,6.36,128,129,128
Washington,1.96,3.93,5.89,130,130,129
Troy Buchanan,5.97,-0.33,5.64,109,166,130
North Kansas City,1.04,4.15,5.18,142,127,131
Macon,0.3,4.72,5.02,148,122,132
Springfield Catholic,-1.44,6.14,4.7,164,110,133
Hazelwood West,-0.88,5.52,4.64,155,114,134
Marceline,0.09,4.43,4.52,150,124,135
Warrenton,1.19,3.23,4.43,140,133,136
Lutheran St. Charles,10.18,-6.43,3.74,79,217,137
Eldon,-0.98,4.71,3.74,156,123,138
Gateway,-1.97,5.38,3.41,168,117,139
Bishop LeBlond,-4.36,7.56,3.2,186,99,140
Francis Howell Central,8.76,-5.83,2.92,92,211,141
Lafayette County,-4.48,7.23,2.75,188,103,142
Hillcrest,5.22,-2.7,2.52,115,191,143
Aurora,-1.95,3.76,1.81,167,131,144
South Callaway,1.77,-0.05,1.72,133,160,145
Oakville,-1.2,2.73,1.53,160,138,146
St. Francis Borgia,-2.26,3.41,1.14,170,132,147
Holden,1.37,-0.51,0.86,138,169,148
Butler,3.72,-2.91,0.8,124,195,149
Hogan Prep Academy Charter,1.64,-0.86,0.78,136,173,150
Moberly,1.16,-0.48,0.68,141,168,151
Hermann,1.41,-0.93,0.48,137,176,152
Monroe City,-2.43,2.5,0.07,171,144,153
Seneca,-1.24,1.13,-0.11,161,151,154
Lutheran South,6.19,-6.33,-0.14,107,213,155
Parkway South,-5.25,5.07,-0.18,193,119,156
Savannah,-2.93,2.5,-0.43,176,143,157
Sullivan,-8.16,7.72,-0.44,218,96,158
Ste. Genevieve,-1.35,0.44,-0.91,163,157,159
Warrensburg,-0.81,-0.19,-1.0,154,164,160
North County,0.76,-1.87,-1.12,146,184,161
St. Clair,5.28,-6.81,-1.54,114,222,162
Riverview Gardens,-1.87,0.25,-1.62,166,158,163
Holt,1.01,-2.81,-1.8,144,194,164
Northwest (Cedar Hill),0.06,-1.96,-1.9,151,185,165
East Buchanan,-4.13,1.77,-2.36,183,146,166
Westminster Christian Academy,-3.44,1.03,-2.42,180,153,167
McCluer North,-5.29,2.83,-2.45,194,136,168
Ft. Zumwalt East,8.49,-10.97,-2.49,94,246,169
Rolla,-0.22,-2.38,-2.59,152,187,170
Brookfield,-12.35,9.04,-3.31,249,86,171
St. Mary's South Side,8.8,-12.52,-3.72,91,253,172
Skyline,5.89,-9.62,-3.72,110,235,173
Palmyra,-6.81,2.65,-4.16,207,139,174
Potosi,-6.75,2.58,-4.18,205,140,175
Vashon,-1.18,-3.03,-4.22,159,197,176
Kirksville,-6.74,2.51,-4.23,204,142,177
Kennett,-0.5,-3.8,-4.3,153,199,178
Parkview,0.85,-5.52,-4.66,145,208,179
St. James,-5.82,1.05,-4.77,198,152,180
Pembroke Hill,-9.36,4.41,-4.95,229,125,181
Winnetonka,-3.68,-1.55,-5.23,182,181,182
Fulton,-2.56,-2.72,-5.28,174,193,183
Union,-7.94,2.39,-5.55,213,145,184
Ruskin,-5.19,-0.87,-6.06,192,174,185
O'Hara,-3.04,-3.02,-6.07,179,196,186
McCluer,-9.29,2.87,-6.42,228,135,187
Carnahan,-5.52,-1.24,-6.76,196,178,188
Festus,-1.18,-5.73,-6.91,158,209,189
Nevada,-6.76,-0.16,-6.92,206,163,190
DeSoto with Kingston,-2.22,-4.75,-6.97,169,205,191
Liberty (Wentzville),-5.8,-1.19,-6.99,197,177,192
East Newton,-2.96,-4.04,-7.0,177,202,193
Oak Park,-8.55,1.14,-7.41,222,150,194
South Shelby,-4.3,-3.14,-7.44,185,198,195
Jennings,-6.09,-1.37,-7.46,200,180,196
Hickman,-3.02,-5.02,-8.04,178,207,197
Strafford,-7.74,-0.34,-8.07,211,167,198
Boonville,-5.48,-2.62,-8.11,195,190,199
Clayton,-1.08,-7.4,-8.47,157,227,200
Plattsburg,-8.06,-0.66,-8.72,215,170,201
Father Tolton with Calvary Lutheran,-8.09,-0.87,-8.96,216,175,202
Ash Grove,-14.61,5.57,-9.04,267,113,203
Thayer,-11.57,2.51,-9.07,242,141,204
Cardinal Ritter,-2.51,-6.93,-9.44,173,224,205
Wellington-Napoleon,-2.65,-7.44,-10.08,175,228,206
Salem,-9.37,-2.19,-11.56,230,186,207
Gallatin,-12.0,-0.12,-12.13,245,162,208
Trenton,-8.53,-3.91,-12.44,221,200,209
Normandy Collaborative,-9.83,-2.7,-12.53,233,192,210
Soldan International Studies,-6.82,-5.75,-12.57,208,210,211
California,-10.33,-2.44,-12.77,236,188,212
Mid-Buchanan,-3.68,-9.12,-12.8,181,232,213
Logan-Rogersville,-6.68,-6.34,-13.02,203,214,214
Duchesne,-12.64,-1.31,-13.95,254,179,215
Veritas Christian Academy,-4.21,-9.99,-14.2,184,237,216
Hollister,-7.46,-6.91,-14.37,210,223,217
Diamond,-5.92,-8.5,-14.42,199,230,218
North Callaway,-8.13,-6.42,-14.55,217,216,219
El Dorado Springs,-7.94,-6.61,-14.55,214,219,220
Portageville,-4.73,-10.26,-14.99,189,243,221
Willow Springs,-8.51,-6.48,-14.99,220,218,222
Hallsville,-14.71,-0.72,-15.43,268,172,223
Stockton,-8.77,-6.76,-15.54,226,221,224
Marshfield,-11.17,-4.43,-15.6,240,204,225
Confluence Prep Academy Charter,-11.56,-4.13,-15.69,241,203,226
Lincoln College Prep,-4.86,-10.88,-15.74,190,245,227
University Academy Charter,-11.12,-5.01,-16.12,239,206,228
Waynesville,-13.27,-3.99,-17.26,258,201,229
Mark Twain,-7.27,-10.19,-17.47,209,242,230
Putnam County,-7.75,-10.16,-17.92,212,240,231
Central (Kansas City),-2.51,-15.62,-18.13,172,271,232
Carrollton,-18.35,-0.22,-18.56,281,165,233
Westran,-9.76,-8.86,-18.62,232,231,234
Priory,-16.19,-2.49,-18.69,272,189,235
Scotland County,-12.57,-6.18,-18.75,252,212,236
McDonald County,-8.74,-10.14,-18.88,225,238,237
St. Charles,-4.47,-15.1,-19.57,187,267,238
Midway,-9.62,-10.19,-19.81,231,241,239
Knox County,-10.63,-9.43,-20.06,237,234,240
Cole Camp,-13.63,-6.95,-20.58,262,225,241
East Prairie,-6.14,-15.35,-21.5,201,269,242
Polo,3.15,-24.83,-21.68,126,301,243
Clopton with Elsberry,-10.2,-11.5,-21.71,235,247,244
Cameron,-10.12,-12.4,-22.51,234,252,245
Pierce City,-12.59,-10.14,-22.73,253,239,246
Fayette,-12.09,-11.67,-23.76,247,248,247
Jefferson (Festus),-13.47,-10.58,-24.06,261,244,248
Versailles,-17.81,-6.42,-24.23,278,215,249
Buffalo,-9.09,-15.43,-24.52,227,270,250
Perryville,-16.57,-8.18,-24.75,274,229,251
Dexter,-18.24,-6.73,-24.98,279,220,252
Fredericktown,-10.89,-14.22,-25.11,238,261,253
Marshall,-8.69,-17.76,-26.45,223,280,254
Charleston,-8.29,-18.17,-26.46,219,281,255
Sarcoxie,-13.81,-12.7,-26.51,263,254,256
